Request id,Pickup point,Driver ID,Status,Request timestamp,Time slot,Drop timestamp,Hour
6167,Airport,202,Trip Completed,15-07-2016 16:43,Afternoon,15-07-2016 17:24,16
220,Airport,203,Trip Completed,11-07-2016 06:11,Morning,11-07-2016 06:55,6
909,Airport,203,Trip Completed,11-07-2016 18:16,Evening,11-07-2016 19:07,18
1306,Airport,203,Trip Completed,11-07-2016 22:39,Night,11-07-2016 23:46,22
2998,City,203,Trip Completed,13-07-2016 07:16,Morning,13-07-2016 07:45,7
3415,City,203,Trip Completed,13-07-2016 15:28,Afternoon,13-07-2016 16:37,15
3789,City,203,Trip Completed,13-07-2016 20:49,Evening,13-07-2016 21:41,20
4227,Airport,203,Trip Completed,14-07-2016 05:49,Early Morning,14-07-2016 06:53,5
6490,City,203,Trip Completed,15-07-2016 20:29,Evening,15-07-2016 21:17,20
6712,Airport,203,Trip Completed,15-07-2016 23:02,Night,15-07-2016 23:43,23
583,Airport,204,Trip Completed,11-07-2016 11:08,Morning,11-07-2016 11:58,11
772,City,204,Trip Completed,11-07-2016 16:25,Afternoon,11-07-2016 17:36,16
1142,City,204,Trip Completed,11-07-2016 20:42,Evening,11-07-2016 21:40,20
1436,City,204,Trip Completed,12-07-2016 04:46,Early Morning,12-07-2016 05:22,4
1986,City,204,Trip Completed,12-07-2016 12:32,Afternoon,12-07-2016 13:05,12
2508,Airport,204,Trip Completed,12-07-2016 21:04,Night,12-07-2016 22:00,21
2788,City,204,Trip Completed,13-07-2016 04:49,Early Morning,13-07-2016 05:56,4
2956,Airport,204,Trip Completed,13-07-2016 06:42,Morning,13-07-2016 07:35,6
4518,City,204,Trip Completed,14-07-2016 09:18,Morning,14-07-2016 10:20,9
4681,City,204,Trip Completed,14-07-2016 12:47,Afternoon,14-07-2016 13:22,12
5041,City,204,Trip Completed,14-07-2016 19:20,Evening,14-07-2016 20:21,19
6176,City,204,Trip Completed,15-07-2016 16:55,Afternoon,15-07-2016 17:44,16
542,Airport,205,Trip Completed,11-07-2016 10:06,Morning,11-07-2016 11:02,10
605,Airport,205,Trip Completed,11-07-2016 11:42,Morning,11-07-2016 12:31,11
1908,Airport,205,Trip Completed,12-07-2016 10:35,Morning,12-07-2016 11:40,10
3662,City,205,Trip Completed,13-07-2016 19:19,Evening,13-07-2016 20:20,19
4254,City,205,Trip Completed,14-07-2016 06:06,Morning,14-07-2016 07:12,6
5337,City,205,Trip Completed,14-07-2016 22:21,Night,14-07-2016 23:23,22
5430,City,205,Trip Completed,15-07-2016 02:35,Early Morning,15-07-2016 03:25,2
6630,Airport,205,Trip Completed,15-07-2016 21:58,Night,15-07-2016 22:50,21
297,Airport,206,Trip Completed,11-07-2016 07:13,Morning,11-07-2016 07:43,7
501,City,206,Trip Completed,11-07-2016 09:37,Morning,11-07-2016 10:10,9
826,City,206,Trip Completed,11-07-2016 17:32,Evening,11-07-2016 18:39,17
2339,City,206,Trip Completed,12-07-2016 19:19,Evening,12-07-2016 20:12,19
3025,City,206,Trip Completed,13-07-2016 07:32,Morning,13-07-2016 08:45,7
4803,City,206,Trip Completed,14-07-2016 17:02,Evening,14-07-2016 18:17,17
5893,City,206,Trip Completed,15-07-2016 09:42,Morning,15-07-2016 10:18,9
876,Airport,207,Trip Completed,11-07-2016 17:58,Evening,11-07-2016 18:33,17
1318,City,207,Trip Completed,11-07-2016 22:51,Night,11-07-2016 23:45,22
1477,Airport,207,Trip Completed,12-07-2016 05:16,Early Morning,12-07-2016 06:13,5
2084,Airport,207,Trip Completed,12-07-2016 15:46,Afternoon,12-07-2016 16:40,15
2354,Airport,207,Trip Completed,12-07-2016 19:25,Evening,12-07-2016 20:09,19
3407,Airport,207,Trip Completed,13-07-2016 15:24,Afternoon,13-07-2016 16:34,15
3703,Airport,207,Trip Completed,13-07-2016 19:42,Evening,13-07-2016 20:50,19
4085,Airport,207,Trip Completed,14-07-2016 02:42,Early Morning,14-07-2016 03:28,2
4625,City,207,Trip Completed,14-07-2016 11:04,Morning,14-07-2016 12:14,11
4866,City,207,Trip Completed,14-07-2016 17:35,Evening,14-07-2016 18:27,17
1278,City,208,Trip Completed,11-07-2016 22:03,Night,11-07-2016 23:05,22
2037,City,208,Trip Completed,12-07-2016 14:13,Afternoon,12-07-2016 15:04,14
2567,Airport,208,Trip Completed,12-07-2016 21:37,Night,12-07-2016 22:26,21
2829,City,208,Trip Completed,13-07-2016 05:20,Early Morning,13-07-2016 06:17,5
2918,Airport,208,Trip Completed,13-07-2016 06:20,Morning,13-07-2016 07:01,6
3362,Airport,208,Trip Completed,13-07-2016 13:37,Afternoon,13-07-2016 14:36,13
5615,City,208,Trip Completed,15-07-2016 06:27,Morning,15-07-2016 07:32,6
2008,Airport,209,Trip Completed,12-07-2016 13:23,Afternoon,12-07-2016 14:28,13
3031,Airport,209,Trip Completed,13-07-2016 07:32,Morning,13-07-2016 08:28,7
3500,Airport,209,Trip Completed,13-07-2016 17:31,Evening,13-07-2016 18:11,17
5079,City,209,Trip Completed,14-07-2016 19:40,Evening,14-07-2016 20:16,19
5967,City,209,Trip Completed,15-07-2016 10:56,Morning,15-07-2016 11:55,10
6375,City,209,Trip Completed,15-07-2016 19:10,Evening,15-07-2016 20:24,19
1551,City,210,Trip Completed,12-07-2016 06:10,Morning,12-07-2016 06:54,6
2041,City,210,Trip Completed,12-07-2016 14:24,Afternoon,12-07-2016 15:13,14
2666,City,210,Trip Completed,12-07-2016 23:40,Night,13-07-2016 00:22,23
3348,City,210,Trip Completed,13-07-2016 13:12,Afternoon,13-07-2016 14:05,13
3518,Airport,210,Trip Completed,13-07-2016 17:45,Evening,13-07-2016 18:22,17
4205,City,210,Trip Completed,14-07-2016 05:35,Early Morning,14-07-2016 06:38,5
6346,Airport,210,Trip Completed,15-07-2016 18:48,Evening,15-07-2016 19:37,18
6433,City,210,Trip Completed,15-07-2016 19:52,Evening,15-07-2016 20:26,19
1471,City,211,Trip Completed,12-07-2016 05:09,Early Morning,12-07-2016 06:01,5
1808,Airport,211,Trip Completed,12-07-2016 09:13,Morning,12-07-2016 10:30,9
2017,City,211,Trip Completed,12-07-2016 13:43,Afternoon,12-07-2016 14:22,13
4483,City,211,Trip Completed,14-07-2016 08:49,Morning,14-07-2016 09:21,8
4639,Airport,211,Trip Completed,14-07-2016 11:31,Morning,14-07-2016 12:10,11
4901,Airport,211,Trip Completed,14-07-2016 18:02,Evening,14-07-2016 18:31,18
5357,City,211,Trip Completed,14-07-2016 23:09,Night,15-07-2016 00:05,23
6214,Airport,211,Trip Completed,15-07-2016 17:35,Evening,15-07-2016 18:32,17
575,Airport,212,Trip Completed,11-07-2016 10:59,Morning,11-07-2016 11:51,10
753,Airport,212,Trip Completed,11-07-2016 15:58,Afternoon,11-07-2016 17:05,15
999,City,212,Trip Completed,11-07-2016 19:06,Evening,11-07-2016 20:20,19
1534,Airport,212,Trip Completed,12-07-2016 05:59,Early Morning,12-07-2016 06:58,5
1773,Airport,212,Trip Completed,12-07-2016 08:57,Morning,12-07-2016 10:03,8
1890,City,212,Trip Completed,12-07-2016 10:08,Morning,12-07-2016 11:16,10
2609,Airport,212,Trip Completed,12-07-2016 22:00,Night,12-07-2016 22:56,22
2864,City,212,Trip Completed,13-07-2016 05:43,Early Morning,13-07-2016 06:10,5
3134,City,212,Trip Completed,13-07-2016 08:40,Morning,13-07-2016 09:52,8
3302,City,212,Trip Completed,13-07-2016 11:41,Morning,13-07-2016 12:37,11
3999,Airport,212,Trip Completed,13-07-2016 23:40,Night,14-07-2016 00:44,23
4450,City,212,Trip Completed,14-07-2016 08:30,Morning,14-07-2016 09:07,8
6376,City,212,Trip Completed,15-07-2016 19:12,Evening,15-07-2016 20:13,19
6622,Airport,212,Trip Completed,15-07-2016 21:46,Night,15-07-2016 22:39,21
87,City,213,Trip Completed,11-07-2016 04:46,Early Morning,11-07-2016 05:26,4
859,City,213,Trip Completed,11-07-2016 17:49,Evening,11-07-2016 18:45,17
1170,City,213,Trip Completed,11-07-2016 20:55,Evening,11-07-2016 21:28,20
2511,City,213,Trip Completed,12-07-2016 21:07,Night,12-07-2016 22:15,21
3427,Airport,213,Trip Completed,13-07-2016 15:52,Afternoon,13-07-2016 16:56,15
5385,Airport,213,Trip Completed,14-07-2016 00:07,Early Morning,14-07-2016 00:44,0
4643,Airport,213,Trip Completed,14-07-2016 11:41,Morning,14-07-2016 12:32,11
4850,Airport,213,Trip Completed,14-07-2016 17:34,Evening,14-07-2016 18:07,17
5689,City,213,Trip Completed,15-07-2016 07:21,Morning,15-07-2016 07:59,7
600,City,214,Trip Completed,11-07-2016 11:38,Morning,11-07-2016 12:47,11
2053,Airport,214,Trip Completed,12-07-2016 14:50,Afternoon,12-07-2016 15:56,14
2256,Airport,214,Trip Completed,12-07-2016 18:25,Evening,12-07-2016 18:53,18
2947,City,214,Trip Completed,13-07-2016 06:35,Morning,13-07-2016 07:24,6
3834,City,214,Trip Completed,13-07-2016 21:21,Night,13-07-2016 22:29,21
4414,Airport,214,Trip Completed,14-07-2016 08:08,Morning,14-07-2016 08:57,8
5901,City,214,Trip Completed,15-07-2016 09:53,Morning,15-07-2016 11:01,9
214,City,215,Trip Completed,11-07-2016 06:13,Morning,11-07-2016 06:53,6
423,City,215,Trip Completed,11-07-2016 08:36,Morning,11-07-2016 09:21,8
1138,City,215,Trip Completed,11-07-2016 20:30,Evening,11-07-2016 21:12,20
1977,Airport,215,Trip Completed,12-07-2016 12:24,Afternoon,12-07-2016 13:07,12
2328,City,215,Trip Completed,12-07-2016 19:12,Evening,12-07-2016 20:01,19
2990,City,215,Trip Completed,13-07-2016 07:10,Morning,13-07-2016 08:11,7
3658,Airport,215,Trip Completed,13-07-2016 19:24,Evening,13-07-2016 20:08,19
4471,City,215,Trip Completed,14-07-2016 08:46,Morning,14-07-2016 09:27,8
4767,Airport,215,Trip Completed,14-07-2016 15:34,Afternoon,14-07-2016 16:29,15
5505,City,215,Trip Completed,15-07-2016 05:02,Early Morning,15-07-2016 05:49,5
5850,City,215,Trip Completed,15-07-2016 09:03,Morning,15-07-2016 10:14,9
484,City,216,Trip Completed,11-07-2016 09:24,Morning,11-07-2016 10:10,9
855,City,216,Trip Completed,11-07-2016 17:50,Evening,11-07-2016 18:27,17
2709,Airport,216,Trip Completed,13-07-2016 01:27,Early Morning,13-07-2016 02:10,1
5556,City,216,Trip Completed,15-07-2016 05:35,Early Morning,15-07-2016 06:49,5
5648,Airport,216,Trip Completed,15-07-2016 06:55,Morning,15-07-2016 07:37,6
114,City,217,Trip Completed,11-07-2016 05:10,Early Morning,11-07-2016 05:40,5
470,City,217,Trip Completed,11-07-2016 09:22,Morning,11-07-2016 10:00,9
1446,City,217,Trip Completed,12-07-2016 04:45,Early Morning,12-07-2016 05:38,4
3466,City,217,Trip Completed,13-07-2016 17:12,Evening,13-07-2016 17:59,17
4775,Airport,217,Trip Completed,14-07-2016 16:07,Afternoon,14-07-2016 16:53,16
1065,Airport,218,Trip Completed,11-07-2016 19:51,Evening,11-07-2016 20:43,19
1457,Airport,218,Trip Completed,12-07-2016 04:58,Early Morning,12-07-2016 05:26,4
3363,City,218,Trip Completed,13-07-2016 13:36,Afternoon,13-07-2016 14:34,13
3994,Airport,218,Trip Completed,13-07-2016 23:21,Night,14-07-2016 00:07,23
4340,City,218,Trip Completed,14-07-2016 07:13,Morning,14-07-2016 08:07,7
4902,City,218,Trip Completed,14-07-2016 18:03,Evening,14-07-2016 19:11,18
5360,Airport,218,Trip Completed,14-07-2016 23:19,Night,14-07-2016 23:58,23
5665,City,218,Trip Completed,15-07-2016 07:03,Morning,15-07-2016 08:03,7
5977,City,218,Trip Completed,15-07-2016 11:27,Morning,15-07-2016 12:04,11
6742,City,218,Trip Completed,15-07-2016 23:38,Night,16-07-2016 00:39,23
280,Airport,219,Trip Completed,11-07-2016 07:05,Morning,11-07-2016 07:41,7
475,Airport,219,Trip Completed,11-07-2016 09:24,Morning,11-07-2016 10:21,9
1350,City,219,Trip Completed,11-07-2016 23:40,Night,12-07-2016 00:26,23
2707,Airport,219,Trip Completed,13-07-2016 01:17,Early Morning,13-07-2016 02:35,1
2928,Airport,219,Trip Completed,13-07-2016 06:26,Morning,13-07-2016 07:18,6
4534,City,219,Trip Completed,14-07-2016 09:29,Morning,14-07-2016 10:16,9
4715,City,219,Trip Completed,14-07-2016 13:22,Afternoon,14-07-2016 14:27,13
4814,Airport,219,Trip Completed,14-07-2016 17:17,Evening,14-07-2016 17:59,17
5878,City,219,Trip Completed,15-07-2016 09:33,Morning,15-07-2016 10:30,9
6076,Airport,219,Trip Completed,15-07-2016 14:13,Afternoon,15-07-2016 14:45,14
609,City,220,Trip Completed,11-07-2016 11:52,Morning,11-07-2016 12:47,11
1414,Airport,220,Trip Completed,12-07-2016 03:25,Early Morning,12-07-2016 04:33,3
1713,Airport,220,Trip Completed,12-07-2016 08:08,Morning,12-07-2016 08:45,8
1991,City,220,Trip Completed,12-07-2016 12:32,Afternoon,12-07-2016 13:21,12
2082,Airport,220,Trip Completed,12-07-2016 15:42,Afternoon,12-07-2016 16:38,15
2798,City,220,Trip Completed,13-07-2016 04:51,Early Morning,13-07-2016 05:25,4
3763,City,220,Trip Completed,13-07-2016 20:35,Evening,13-07-2016 21:39,20
4091,Airport,220,Trip Completed,14-07-2016 03:00,Early Morning,14-07-2016 03:36,3
4372,City,220,Trip Completed,14-07-2016 07:32,Morning,14-07-2016 08:49,7
4609,City,220,Trip Completed,14-07-2016 10:26,Morning,14-07-2016 11:32,10
4949,Airport,220,Trip Completed,14-07-2016 18:28,Evening,14-07-2016 18:58,18
6004,Airport,220,Trip Completed,15-07-2016 12:12,Afternoon,15-07-2016 13:25,12
304,City,221,Trip Completed,11-07-2016 07:21,Morning,11-07-2016 07:50,7
700,City,221,Trip Completed,11-07-2016 14:05,Afternoon,11-07-2016 14:40,14
1708,Airport,221,Trip Completed,12-07-2016 08:10,Morning,12-07-2016 08:39,8
1918,City,221,Trip Completed,12-07-2016 10:56,Morning,12-07-2016 12:10,10
2067,Airport,221,Trip Completed,12-07-2016 15:13,Afternoon,12-07-2016 16:14,15
3632,City,221,Trip Completed,13-07-2016 19:02,Evening,13-07-2016 20:07,19
4332,City,221,Trip Completed,14-07-2016 07:10,Morning,14-07-2016 08:06,7
4875,City,221,Trip Completed,14-07-2016 17:50,Evening,14-07-2016 18:31,17
5108,City,221,Trip Completed,14-07-2016 20:03,Evening,14-07-2016 20:30,20
5683,Airport,221,Trip Completed,15-07-2016 07:15,Morning,15-07-2016 08:00,7
5976,Airport,221,Trip Completed,15-07-2016 11:10,Morning,15-07-2016 12:32,11
6229,City,221,Trip Completed,15-07-2016 17:43,Evening,15-07-2016 18:31,17
6478,Airport,221,Trip Completed,15-07-2016 20:14,Evening,15-07-2016 20:58,20
1295,City,222,Trip Completed,11-07-2016 22:25,Night,11-07-2016 23:03,22
1829,Airport,222,Trip Completed,12-07-2016 09:33,Morning,12-07-2016 10:20,9
2135,City,222,Trip Completed,12-07-2016 17:12,Evening,12-07-2016 17:58,17
2719,City,222,Trip Completed,13-07-2016 02:10,Early Morning,13-07-2016 02:52,2
3016,Airport,222,Trip Completed,13-07-2016 07:30,Morning,13-07-2016 08:11,7
4065,City,222,Trip Completed,14-07-2016 01:54,Early Morning,14-07-2016 02:43,1
4911,City,222,Trip Completed,14-07-2016 18:09,Evening,14-07-2016 19:07,18
5338,Airport,222,Trip Completed,14-07-2016 22:27,Night,14-07-2016 23:34,22
6086,City,222,Trip Completed,15-07-2016 14:22,Afternoon,15-07-2016 15:18,14
6457,Airport,222,Trip Completed,15-07-2016 20:06,Evening,15-07-2016 21:19,20
330,Airport,223,Trip Completed,11-07-2016 07:39,Morning,11-07-2016 08:52,7
626,Airport,223,Trip Completed,11-07-2016 12:10,Afternoon,11-07-2016 13:00,12
857,City,223,Trip Completed,11-07-2016 17:52,Evening,11-07-2016 18:42,17
2679,Airport,223,Trip Completed,12-07-2016 23:54,Night,13-07-2016 01:10,23
3098,Airport,223,Trip Completed,13-07-2016 08:22,Morning,13-07-2016 08:54,8
3344,Airport,223,Trip Completed,13-07-2016 13:03,Afternoon,13-07-2016 13:56,13
4428,City,223,Trip Completed,14-07-2016 08:18,Morning,14-07-2016 09:19,8
5198,Airport,223,Trip Completed,14-07-2016 20:45,Evening,14-07-2016 21:38,20
5368,City,223,Trip Completed,14-07-2016 23:36,Night,15-07-2016 00:27,23
5513,Airport,223,Trip Completed,15-07-2016 05:04,Early Morning,15-07-2016 05:51,5
5742,City,223,Trip Completed,15-07-2016 07:52,Morning,15-07-2016 08:51,7
6107,Airport,223,Trip Completed,15-07-2016 14:57,Afternoon,15-07-2016 15:55,14
6729,City,223,Trip Completed,15-07-2016 23:19,Night,16-07-2016 00:25,23
904,Airport,224,Trip Completed,11-07-2016 18:11,Evening,11-07-2016 19:23,18
1459,Airport,224,Trip Completed,12-07-2016 04:59,Early Morning,12-07-2016 05:41,4
2636,Airport,224,Trip Completed,12-07-2016 22:18,Night,12-07-2016 23:29,22
2816,City,224,Trip Completed,13-07-2016 05:12,Early Morning,13-07-2016 06:08,5
3341,Airport,224,Trip Completed,13-07-2016 12:51,Afternoon,13-07-2016 13:32,12
3657,Airport,224,Trip Completed,13-07-2016 19:20,Evening,13-07-2016 20:33,19
5032,City,224,Trip Completed,14-07-2016 19:07,Evening,14-07-2016 19:44,19
6763,City,224,Trip Completed,15-07-2016 00:04,Early Morning,15-07-2016 01:06,0
5649,Airport,224,Trip Completed,15-07-2016 06:51,Morning,15-07-2016 07:44,6
6430,City,224,Trip Completed,15-07-2016 19:51,Evening,15-07-2016 20:56,19
182,Airport,225,Trip Completed,11-07-2016 05:46,Early Morning,11-07-2016 06:58,5
621,Airport,225,Trip Completed,11-07-2016 12:07,Afternoon,11-07-2016 13:04,12
967,Airport,225,Trip Completed,11-07-2016 18:42,Evening,11-07-2016 19:33,18
1422,Airport,225,Trip Completed,12-07-2016 04:07,Early Morning,12-07-2016 05:20,4
1891,City,225,Trip Completed,12-07-2016 10:19,Morning,12-07-2016 11:15,10
2307,City,225,Trip Completed,12-07-2016 18:58,Evening,12-07-2016 19:49,18
3245,Airport,225,Trip Completed,13-07-2016 10:08,Morning,13-07-2016 10:45,10
3319,Airport,225,Trip Completed,13-07-2016 12:17,Afternoon,13-07-2016 13:10,12
3970,Airport,225,Trip Completed,13-07-2016 22:57,Night,14-07-2016 00:13,22
4303,City,225,Trip Completed,14-07-2016 06:44,Morning,14-07-2016 07:41,6
5358,Airport,225,Trip Completed,14-07-2016 23:17,Night,15-07-2016 00:03,23
5793,Airport,225,Trip Completed,15-07-2016 08:38,Morning,15-07-2016 09:41,8
6203,Airport,225,Trip Completed,15-07-2016 17:19,Evening,15-07-2016 18:08,17
642,City,226,Trip Completed,11-07-2016 12:34,Afternoon,11-07-2016 13:51,12
1119,Airport,226,Trip Completed,11-07-2016 20:31,Evening,11-07-2016 21:13,20
1861,City,226,Trip Completed,12-07-2016 09:56,Morning,12-07-2016 10:34,9
2168,Airport,226,Trip Completed,12-07-2016 17:29,Evening,12-07-2016 18:32,17
2853,Airport,226,Trip Completed,13-07-2016 05:36,Early Morning,13-07-2016 06:25,5
3299,City,226,Trip Completed,13-07-2016 11:44,Morning,13-07-2016 12:20,11
4285,City,226,Trip Completed,14-07-2016 06:33,Morning,14-07-2016 07:45,6
5210,City,226,Trip Completed,14-07-2016 20:56,Evening,14-07-2016 22:08,20
5400,Airport,226,Trip Completed,15-07-2016 01:05,Early Morning,15-07-2016 02:04,1
5553,Airport,226,Trip Completed,15-07-2016 05:34,Early Morning,15-07-2016 06:19,5
6031,Airport,226,Trip Completed,15-07-2016 12:53,Afternoon,15-07-2016 13:51,12
919,Airport,227,Trip Completed,11-07-2016 18:25,Evening,11-07-2016 19:03,18
1097,City,227,Trip Completed,11-07-2016 20:11,Evening,11-07-2016 21:02,20
1447,Airport,227,Trip Completed,12-07-2016 04:46,Early Morning,12-07-2016 05:25,4
2105,City,227,Trip Completed,12-07-2016 16:08,Afternoon,12-07-2016 17:22,16
2598,Airport,227,Trip Completed,12-07-2016 21:50,Night,12-07-2016 22:21,21
3469,Airport,227,Trip Completed,13-07-2016 17:14,Evening,13-07-2016 18:18,17
3932,Airport,227,Trip Completed,13-07-2016 22:23,Night,13-07-2016 23:34,22
5344,Airport,227,Trip Completed,14-07-2016 22:37,Night,14-07-2016 23:35,22
6707,Airport,227,Trip Completed,15-07-2016 22:57,Night,16-07-2016 00:13,22
10,City,228,Trip Completed,11-07-2016 00:54,Early Morning,11-07-2016 01:59,0
387,Airport,228,Trip Completed,11-07-2016 08:19,Morning,11-07-2016 09:07,8
586,City,228,Trip Completed,11-07-2016 11:13,Morning,11-07-2016 11:51,11
710,City,228,Trip Completed,11-07-2016 14:13,Afternoon,11-07-2016 15:11,14
1658,Airport,228,Trip Completed,12-07-2016 07:29,Morning,12-07-2016 08:39,7
2227,City,228,Trip Completed,12-07-2016 18:08,Evening,12-07-2016 18:38,18
2668,Airport,228,Trip Completed,12-07-2016 23:35,Night,13-07-2016 00:16,23
3312,Airport,228,Trip Completed,13-07-2016 12:03,Afternoon,13-07-2016 12:59,12
4212,City,228,Trip Completed,14-07-2016 05:33,Early Morning,14-07-2016 06:12,5
6250,City,228,Trip Completed,15-07-2016 17:59,Evening,15-07-2016 19:07,17
6692,City,228,Trip Completed,15-07-2016 22:47,Night,15-07-2016 23:58,22
1960,Airport,229,Trip Completed,12-07-2016 11:47,Morning,12-07-2016 12:48,11
3460,City,229,Trip Completed,13-07-2016 17:08,Evening,13-07-2016 17:37,17
4250,City,229,Trip Completed,14-07-2016 05:58,Early Morning,14-07-2016 06:32,5
4504,Airport,229,Trip Completed,14-07-2016 09:09,Morning,14-07-2016 10:01,9
5089,City,229,Trip Completed,14-07-2016 19:47,Evening,14-07-2016 20:46,19
5950,City,229,Trip Completed,15-07-2016 10:46,Morning,15-07-2016 11:35,10
205,Airport,230,Trip Completed,11-07-2016 06:10,Morning,11-07-2016 07:10,6
853,Airport,230,Trip Completed,11-07-2016 17:48,Evening,11-07-2016 18:59,17
1196,City,230,Trip Completed,11-07-2016 21:14,Night,11-07-2016 22:05,21
1598,Airport,230,Trip Completed,12-07-2016 06:38,Morning,12-07-2016 07:31,6
2406,City,230,Trip Completed,12-07-2016 19:56,Evening,12-07-2016 20:36,19
4299,City,230,Trip Completed,14-07-2016 06:40,Morning,14-07-2016 07:36,6
4721,City,230,Trip Completed,14-07-2016 13:46,Afternoon,14-07-2016 15:01,13
4886,City,230,Trip Completed,14-07-2016 17:54,Evening,14-07-2016 18:34,17
5851,Airport,230,Trip Completed,15-07-2016 09:03,Morning,15-07-2016 10:19,9
